-7,-7,6,-1,19,-2,-7,-8,4,-8,2,-5,-10,5,-19,16,-4,14,-24,-19,-2,0,-19,-10,6,10,1,13,-1,-7,-43,-17,-16,-3,5,-11,-21,16,-22,-15,-12,19,-1,21,-1,-8,-5,-5,-25,-2,8,-30,11,1,-31,15,-10,14,-22,11,-18,-17,12,32,-6,5,-34,14,121,243,121,16,8,26,17,16,-1,-40,34,139,147,-2,22,26,6,265,262,-1,-3,162,-15,22,-4,10,44,81,155,234,114,13,27,-3,-1,-2,62,368,323,168,263,306,346,273,364,388,292,198,60,99,200,46,51,20,7,3,-19,21,3,25,8,10,-11,-6,14,-6,-1,4,19,-3,36,81,115,44,60,44,20,32,46,33,13,12,14,12,37,52,39,20,52,56,28,40,97,58,36,92,66,108,103,123,25,106,56,90,88,85,50,112,43,61,24,-4,27,27,-4,-13,-26,-1,-13,-24,10,8,23,-9,5,-7,-8,0,-18,-8,3,4,-16,-5,22,-27,-15,-21,-34,0,-19,-12,-22,11,10,-9,-11,25,6,-9,-4,-9,13,4,-14,-14,-15,-1,-34,-6,-6,-27,-35,-11,27,0,-26,3,-5,11,3,21,-2,0,-20,-1,4,-5,-2,10,0,-12,-6,-1,-26,12,19,-15,
15,-4,-13,34,1,19,11,-3,-3,-24,6,12,-10,-12,-15,5,-20,-11,-45,-29,-14,-8,6,3,-19,4,5,-2,-35,-5,-18,4,-40,7,11,3,-37,-4,-2,-26,-2,-42,-1,-33,-30,-14,21,8,-6,-13,-22,-36,-6,-27,11,-6,-25,22,0,4,4,20,2,-41,38,-12,-2,19,141,234,73,39,-14,25,-9,-8,17,46,213,213,46,5,31,86,52,156,50,26,-1,64,-9,9,25,40,22,34,80,35,20,-4,33,13,38,109,285,357,160,21,184,355,329,285,269,268,154,10,22,65,189,476,406,119,18,-24,9,87,131,84,6,1,1,6,30,1,-15,19,23,1,8,105,122,85,39,58,14,58,41,36,31,-17,-7,6,45,39,73,32,48,24,35,29,79,17,37,68,27,46,67,24,42,21,112,99,93,37,37,26,43,46,36,42,-9,6,25,16,17,2,-5,-18,11,-14,-4,-46,-37,-7,3,-2,-3,-6,3,-1,-3,-22,2,-18,14,-32,-4,-34,13,7,-21,-19,-6,-27,-9,-9,12,-11,19,-9,7,31,-2,3,0,-19,-15,-8,-3,-2,-10,-49,-14,-1,-23,-3,-11,29,5,25,11,-14,-12,-16,-4,1,-14,-24,-13,15,-6,-16,-8,7,13,-18,
10,-8,-18,-5,-3,0,-11,-18,-2,-23,-38,-11,-18,2,-16,-22,-15,-15,-3,-2,-15,-21,2,-20,-5,-12,-2,-8,-9,2,5,-13,-23,-27,-4,-14,-7,2,11,8,-5,-18,-26,-3,33,4,-21,-12,-29,-9,0,-20,-4,-1,-32,-22,-1,-20,0,-6,-9,-20,-14,-14,0,-24,-44,-23,141,240,110,21,0,-2,-6,-2,-7,147,161,1,17,7,2,17,-7,-9,-9,55,269,215,224,163,290,370,204,8,-18,16,-12,32,101,291,360,415,341,359,62,-10,23,177,279,269,109,164,37,-21,1,51,112,291,481,309,264,5,5,107,87,96,108,4,0,14,-11,3,3,3,100,33,161,320,219,163,119,92,26,48,19,58,46,-1,-6,10,61,37,62,13,14,-8,-5,1,-22,31,19,47,4,10,-2,38,41,13,42,64,39,36,20,51,28,-18,-5,6,-24,19,34,42,21,-15,15,-22,13,-14,20,-21,-20,4,-37,-21,-23,9,-33,-21,-11,-8,-8,10,-8,7,11,-36,-14,24,35,-2,-21,4,-8,-10,-3,-1,-3,-8,-6,-5,29,-2,-1,-12,20,-5,-38,4,-8,-14,-8,-10,12,-14,-29,-3,19,-13,-12,5,-14,19,20,24,-29,-3,-3,-12,-35,-15,-10,14,-14,-13,
-14,-21,-20,3,-7,10,-32,29,-31,-16,-6,-8,5,-39,-16,-6,-8,4,5,-20,-2,-14,8,4,-12,15,6,-35,13,13,-6,-7,-13,-17,-19,0,-12,-3,-9,-32,-10,-18,-37,-19,-12,-3,-8,1,12,-46,-19,-5,-39,-35,-9,3,-6,-12,-14,-8,8,-13,9,-1,-22,6,-24,16,189,230,99,33,-9,-4,-3,-12,78,252,78,8,13,-10,-12,8,-26,0,15,62,143,73,69,352,305,223,42,7,-19,17,7,182,281,332,277,128,56,283,239,6,20,172,227,76,-12,10,19,3,66,154,176,200,293,494,162,138,185,225,128,32,95,42,-2,-18,-23,-7,33,17,70,79,370,333,287,391,236,181,99,141,44,27,108,77,-14,-3,-1,55,36,-7,-15,-20,-10,4,1,-2,24,61,-9,-5,-7,-7,30,9,-16,16,22,45,66,30,18,12,19,-1,5,26,154,40,29,-7,-21,-17,9,-2,-30,-14,-3,4,21,3,-3,-16,-6,-2,1,12,14,-15,25,5,-7,-15,-14,21,9,7,-27,8,-39,-15,-20,10,-16,-9,-9,12,-42,10,-16,-20,-3,7,3,13,-19,18,7,-25,11,10,-17,-29,13,-12,-2,12,-23,6,2,12,-7,-23,10,-15,-6,-4,-1,-29,-9,-13,
-4,20,-19,-9,3,-1,-18,-7,-21,-5,2,-9,-4,-23,19,-4,-14,-17,-3,20,-12,-1,5,9,-30,-10,-11,-45,0,7,-32,-3,-4,-10,5,16,-1,-3,-23,-6,-13,-14,-20,-26,-6,14,-8,-21,-18,3,-22,1,-21,-6,-22,-9,-10,-10,8,-27,1,-18,1,-10,9,-7,-28,16,180,231,28,21,5,91,209,343,289,248,226,63,10,1,-32,-10,7,90,48,30,0,3,95,361,294,13,17,9,3,2,22,78,32,63,41,0,3,-8,22,35,26,232,243,14,-2,-6,12,24,193,277,209,212,313,359,415,444,432,272,157,66,80,35,1,-4,-6,36,3,13,124,156,259,321,343,429,409,299,202,129,109,28,75,75,40,-10,-28,17,-23,2,3,24,-3,-9,1,-16,-4,-4,9,-11,-9,15,-2,3,12,28,26,-15,-4,-9,18,-10,-19,-12,-9,27,22,-26,18,-14,-28,-13,-7,9,-13,-3,13,0,-36,-21,-10,-20,-3,-6,-10,-11,-21,7,-4,-40,5,12,-21,-7,-9,-42,-14,-10,-29,-20,-8,-29,-11,34,-6,1,9,-9,1,-15,-8,-5,17,-6,-13,-5,-12,-21,-12,7,32,7,18,-23,-4,-1,-14,-18,-7,12,-22,17,-27,-17,22,2,7,6,13,1,
5,10,-7,-11,-8,-18,-1,-8,-10,-2,-30,-24,-15,-25,12,-5,-32,-22,-3,-22,-24,-21,-9,-14,-2,-7,-47,-7,-8,-21,-13,4,-32,-39,0,-8,-1,-6,-3,12,-34,-10,-16,-5,1,-23,-7,-16,-11,13,-1,-19,1,-1,-5,-11,-25,-12,-37,-9,-31,-8,14,4,11,-6,13,-8,176,177,-7,-20,-4,36,347,352,433,382,283,289,78,9,19,31,183,282,212,14,5,10,90,273,66,9,10,10,25,1,-7,13,-15,23,9,23,69,99,234,248,219,366,155,12,3,-19,7,105,322,256,31,192,324,280,240,511,421,271,146,161,9,-11,-17,13,-9,-5,15,27,260,380,114,380,392,386,386,369,334,293,143,95,74,56,26,41,20,3,28,-7,-5,5,38,26,-20,-23,-19,23,25,-20,-14,-34,5,23,18,-4,-4,12,-21,3,1,-2,-12,-22,4,12,6,-16,-25,7,15,-8,-5,-3,-6,6,1,-25,-8,-3,-22,1,-5,10,20,52,-10,-13,-22,3,29,24,0,-11,20,-37,9,-19,-19,-3,-15,7,-7,-16,-18,13,-24,7,-21,-12,4,-5,3,-34,4,-6,6,-15,-31,-5,-9,-27,10,-8,21,1,-31,-31,-22,-46,-9,-11,-10,-28,-16,11,17,11,24,-10,
1,-19,3,-16,-2,-10,-31,6,-1,10,-9,-1,-14,-8,9,-36,-13,-16,-14,-18,-11,-5,16,-10,-13,6,4,-47,-17,-25,-12,15,0,-16,-38,-3,9,2,-8,-7,2,-18,-7,-18,-28,-24,-5,-15,-48,-21,8,0,-11,-12,3,-3,-47,-27,11,-10,4,-9,17,9,-13,-5,-31,-5,202,104,26,29,-12,66,264,374,340,422,398,292,331,209,250,245,264,23,22,8,-25,-9,38,156,23,39,24,15,14,13,19,77,96,86,203,273,275,282,143,126,17,27,34,-15,17,-13,5,81,226,42,45,122,177,85,112,292,378,284,184,149,30,19,90,278,106,-4,11,33,230,354,272,162,335,391,351,323,342,217,107,64,62,67,17,8,34,34,9,0,-20,-17,0,5,27,9,27,11,10,17,-6,9,3,-23,10,23,-33,9,-2,1,-10,9,-14,-22,0,4,-15,24,-35,-6,11,4,-21,6,-17,-11,-4,-3,-3,13,-21,-11,15,-5,18,-17,-8,0,-18,-4,-12,4,-9,6,1,-27,-16,-15,3,-18,11,-6,13,-9,4,-13,-19,11,19,1,-2,-4,0,-4,-3,-4,-2,-2,-7,30,-28,-2,-16,-11,-1,-13,-6,-7,-7,-27,-4,-8,-4,0,2,-37,6,-16,-9,5,
-21,-30,-35,-2,-6,-6,-18,5,-22,-21,-5,-6,-8,-41,-7,-1,2,11,6,5,-26,12,8,-17,-28,-12,-16,-13,-15,-13,21,2,-7,-11,-12,-8,-1,17,-21,-13,-29,7,3,-10,-3,-2,-9,-7,-2,-8,-41,-5,15,-6,-37,7,15,-13,-14,-12,-16,-5,-3,-18,12,-16,-18,-16,95,72,28,9,47,210,339,430,374,400,348,247,220,350,292,120,91,66,202,158,21,64,338,278,258,333,97,162,8,165,269,309,312,166,76,103,34,16,11,7,-34,18,19,43,43,65,34,25,9,74,21,15,24,10,49,121,337,278,72,38,18,120,225,194,20,-3,-13,-20,27,71,297,189,235,342,376,307,148,80,58,35,35,38,6,44,59,27,37,19,12,-6,18,-15,10,-18,-3,-25,-3,2,-5,-7,-14,10,3,-9,24,16,0,15,1,-7,-22,12,22,-26,-8,-5,9,-11,-26,-34,2,-17,-11,0,6,-28,17,38,7,-19,-2,-15,18,5,-1,-2,-41,-34,22,-25,-15,1,29,2,-2,-11,-39,-12,17,-5,-5,7,4,-11,-4,9,24,6,3,7,-5,-5,-14,11,-9,-17,-6,17,5,-21,7,12,-18,8,-7,-1,-8,8,-36,-2,-2,-14,9,6,-8,-13,-11,26,
5,9,2,3,-17,-20,-12,-4,-10,5,-15,-16,-14,7,-4,-9,-23,-4,-5,-6,3,-17,-31,-30,-7,7,-12,-7,-30,18,23,-16,-18,5,10,-16,4,-8,-17,-36,7,-32,4,-19,-5,26,9,8,-2,-18,-35,17,-15,-16,32,-10,-12,-3,14,-28,-24,7,-19,-36,7,-16,8,-15,-2,151,85,16,62,278,351,344,395,240,84,4,42,97,38,5,38,180,336,271,72,41,246,370,375,94,44,6,24,143,102,183,326,226,200,291,4,9,7,12,8,143,43,26,111,208,125,43,3,5,19,23,26,-11,94,186,452,386,61,-2,24,294,72,16,-20,-8,3,-25,9,-8,34,171,148,189,237,119,50,96,1,8,29,42,39,35,-4,29,-20,30,67,15,5,16,14,-14,-13,-33,-30,6,-19,-36,-6,20,4,1,-10,9,26,6,3,10,-7,5,0,23,-9,-6,2,-4,10,-4,2,-8,15,-9,-24,-7,-13,-15,-11,2,-22,-2,11,-7,-30,-43,0,-24,-22,-16,7,-14,8,-26,-5,-2,-11,-17,18,-5,8,1,-1,13,17,-4,-10,9,-47,8,1,-7,-35,-1,-39,30,-23,3,-14,7,3,-22,-23,11,24,-1,-20,-6,-25,-9,-26,-15,-27,-6,-1,-8,10,-8,
-2,-3,-15,-2,-17,12,-20,-19,-12,12,-11,-19,-11,3,19,8,-4,-5,-6,-36,-15,9,-16,-18,-31,3,-19,-12,-31,-13,-13,-7,-16,-32,-8,-13,1,5,-15,-36,-3,-22,-46,3,4,-11,3,2,-4,1,13,24,1,21,-21,5,-27,-8,0,-16,-19,5,-20,-14,3,-20,-2,-23,-42,6,121,145,193,115,87,208,343,178,15,-17,-1,-7,26,-19,17,185,362,290,253,146,229,384,151,141,63,37,1,8,-21,52,153,153,233,251,69,8,2,50,195,328,144,75,207,333,304,278,170,84,54,192,29,55,303,198,244,199,51,34,231,238,0,10,17,-11,-17,26,16,17,28,20,74,107,54,32,53,-22,14,-13,-1,2,-11,50,44,10,-7,-9,-7,11,-6,-23,-25,25,12,4,-17,8,-3,15,6,3,5,-4,-10,-11,1,0,0,-9,-12,-13,-10,4,-7,-6,5,1,0,0,10,-16,14,-2,-19,-5,-12,-26,15,-12,-30,29,-29,11,-23,-22,15,-11,14,-1,12,12,-8,3,-34,33,-1,-8,9,5,-10,-2,-9,-10,-4,-8,6,-9,-17,2,-7,-13,-16,-3,26,9,24,25,-1,0,-27,-22,-5,-30,5,-40,7,4,-29,0,-5,4,-14,-18,-13,-7,17,12,
