0.1822432,-0.1901803,0.4781941,-0.2455929,0.2162772,-0.2719217,-0.2086527,0.07169043,0.04794246,-0.3135757,0.1084109,-0.046049,-0.4091607,0.2235981,-0.1167544,0.1416186,0.06358968,-0.158072,-0.1332386,-0.2252567,0.2269677,-0.1820088,-0.2894871,-0.2437916,0.07647948,0.2594431,-0.119214,-0.1285384,0.1888587,-0.1928043,-0.7284528,0.004136016,
0.03912976,0.005380612,-0.05829662,0.07435621,0.03605273,-0.3894399,-0.3513474,0.1243196,0.2193059,0.560508,-0.1745998,-0.3001295,0.4941406,0.08717934,-0.1891305,0.04848732,0.03260286,0.1804833,-0.3278981,-0.1971567,-0.1833436,0.0403253,-0.3645794,-0.3254035,0.07911398,-0.1080063,-0.5728142,-0.07547993,0.2133773,-0.3559263,-0.254858,0.06699388,
-0.3333542,-0.04695684,-0.2741199,0.04103691,-0.2640199,-0.06023655,-0.117472,-0.2165198,-0.312757,0.3638723,0.1803477,0.08051031,0.0003892441,-0.1466828,-0.1797335,0.1509174,-0.0002160197,-0.4868483,0.0469209,0.2266465,0.09848563,0.09463522,-0.5112897,-0.1590012,-0.4686294,0.1069142,0.1239695,0.03678636,0.08465878,0.143589,0.2601473,0.2132595,
0.1019076,0.3272648,-0.04818863,-0.006932577,-0.3078856,0.05306433,-0.05498406,0.0263319,-0.5199685,0.02304204,-0.1601417,0.2370519,-0.6297418,0.04137741,-0.1239696,-0.08404379,-0.3456512,0.3393071,-0.02338891,-0.1529769,0.318718,0.1038923,-0.02033063,-0.1164082,0.1334796,-0.3032784,-0.2986757,0.2152675,-0.05520855,-0.07192386,-0.179189,0.1805297,
-0.157123,-0.1186998,0.328948,0.007487191,-0.5213927,-0.1661071,0.3396636,-0.1397475,0.1237237,-0.08257762,0.4032382,-0.3916312,-0.2783254,-0.3620555,0.2254183,-0.3931956,0.08737957,-0.2799797,-0.3816329,0.1009877,0.1417006,0.02820648,-0.5670193,-0.1096448,0.05527622,0.1345113,-0.09395035,0.03789179,-0.06201263,-0.2318354,-0.1735504,-0.1198914,
-0.04897661,-0.2352471,0.1164198,0.1709227,-0.1314801,0.1610417,0.1043141,-0.0132439,0.01283601,-0.3511602,-0.04981037,-0.146148,-0.03088771,-0.06417603,-0.380185,0.08599528,0.2251499,-0.2337916,-0.3031727,0.3706194,-0.1164534,0.133369,-0.04838865,0.2065044,-0.08767278,0.1028129,0.005849377,0.2693298,-0.0570444,-0.3854546,0.3078641,-0.4613912,
0.1635094,0.01230871,-0.1614333,-0.119712,0.05500712,-0.2555135,0.1357801,0.08080975,-0.0832875,-0.2826674,-0.7074333,0.016278,0.2809838,0.3753581,-0.293814,0.3259991,-0.5650111,-0.008046713,0.1044891,0.1381986,-0.003691988,-0.1457777,0.1175212,-0.08013051,0.0126474,0.5181293,-0.5054882,0.09473401,-0.1946739,0.4940504,-0.08377087,0.03046006,
-0.4854147,-0.1029056,-0.328474,0.2784104,0.2580565,0.0819689,0.2972808,-0.0101781,-0.1022228,-0.1595131,0.2046782,-0.09888539,-0.3019404,0.08187168,0.1426414,0.2573821,0.07621434,-0.01922433,-0.2108706,0.2446526,-0.1072699,-0.1028273,-0.1788183,-0.06903661,0.04820153,0.2830088,0.1298349,-0.1548042,0.04346645,-0.3515745,-0.02958028,-0.1431428,
0.1964872,0.0945151,-0.04251279,0.1501087,0.1038159,-0.2909995,-0.1956156,-0.09156939,-0.35978,-0.01581247,-0.5916049,-0.2863756,-0.3529128,-0.08433422,-0.2179196,-0.1079675,-0.1557559,-0.0971192,-0.2132279,0.2078419,-0.02977994,-0.1565632,0.2070684,-0.2224276,0.686222,0.1319047,-0.1612076,-0.3525406,0.2608708,-0.02404748,-0.1143042,0.1238872,
-0.1676267,0.3880722,0.6901206,0.1115327,-0.3707475,0.03871148,-0.1986274,-0.102208,-0.2630576,-0.03937565,0.01469787,-0.06937699,-0.2103087,0.2623616,-0.1137017,-0.08534185,-0.03395856,0.1827131,-0.0356332,-0.04109128,0.1950006,-0.4180314,-0.05720744,-0.3144337,-0.2135293,-0.1391444,-0.3781531,0.05402625,-0.1773855,0.07797346,0.2244765,0.2036447,
-0.2143903,-0.1743165,0.3330418,0.2871318,-0.1943104,0.2297913,-0.008199829,0.2578513,0.1555217,0.2063773,0.3673996,-0.05703877,-0.3434652,-0.3096578,-0.3362337,0.1055102,-0.08180912,0.2316395,-0.04374276,0.06800409,-0.1513893,-0.3860414,-0.3427847,-0.4098991,0.01020787,-0.2014014,-0.2276372,0.0238289,0.3478676,-0.2889894,-0.01538032,0.3241761,
-0.1753291,0.1427398,0.1108573,-0.07688716,0.02898378,0.1395168,-0.2849621,-0.2025396,-0.01172183,0.1031146,-0.5703424,-0.01027013,0.01144039,0.104955,0.1953608,0.09287193,0.1980803,-0.11542,0.028821,0.09888539,0.0002508328,0.004809095,0.05768896,-0.1458863,0.3271291,0.07683543,0.2549899,-0.5246085,0.09950656,-0.1333573,-0.1438377,-0.0226978,
