0.1399342,0.2275193,0.09311797,-0.1414269,0.1197392,0.204316,-0.09964392,0.03595762,0.4543856,0.4011691,-0.03078722,0.094894,-0.1833683,0.06237262,-0.1443789,0.03743514,0.2033578,0.1421906,0.1049863,0.1427929,-0.137536,0.1421013,-0.06234854,0.3619747,0.1525363,6.200011E-05,-0.1043419,0.1620635,-0.2292009,0.2146634,-0.05384594,0.3062648,
0.03154866,0.03925464,0.09853239,0.03756031,0.5538145,-0.09815695,0.09970262,0.2006673,-0.005141833,0.08403342,0.2672031,-0.2282932,-0.2148456,0.04940587,0.08014675,0.02009211,-0.07922062,-0.05206865,0.06049279,0.04102332,0.1282462,0.0811822,0.2838179,0.139849,0.1792441,0.1852401,0.2447684,-0.2682916,0.1060795,0.08728165,0.3138244,0.05079428,
-0.1675796,-0.2275453,0.08753622,-0.04396584,0.1830414,0.1229877,-0.110729,0.03506179,0.1583605,0.2986083,-0.1540847,-0.006630734,0.2342756,0.1179295,0.1736976,0.5538205,-0.1938941,0.3825249,-0.04437793,0.264547,0.00428675,0.1417625,-0.07443708,0.02848826,-0.1158834,0.0592721,0.3965775,-0.003825468,0.5596117,0.4296573,0.2078568,-0.1130571,
0.3967086,0.05314386,-0.197132,-0.07191873,-0.1296207,-0.1163568,-0.01044609,0.113646,0.1178518,-0.0741045,-0.0134004,0.09204481,0.415226,-0.07777683,0.2126836,0.09167936,0.05778405,0.03450451,0.003897213,0.02753757,-0.0991634,0.08876517,0.29524,-0.06879955,-0.2287043,0.06104105,0.1622507,0.01892531,-0.200971,-0.06781309,0.03098097,-0.1524924,
0.08644188,0.3282352,-0.1628992,-0.02812714,0.2765684,0.1092962,0.2644289,0.1507536,0.2940008,0.01332449,0.04179784,-0.01586627,-0.05316192,0.1828216,0.5889261,-0.08000682,-0.09284003,0.4940141,0.02963882,0.03992848,0.1738387,0.04553736,0.1476206,-0.2528143,0.3023522,0.06930338,0.2698349,0.4246831,-0.127349,0.3330858,0.06847856,0.3853782,
0.2351546,0.1090606,0.5444714,0.04776611,0.2923296,0.1194112,0.1520058,-0.04503694,0.04247052,0.2489005,0.1972433,0.2299932,0.004936179,0.02539141,0.002059829,0.1035023,0.2116051,0.07383375,-0.09633263,-0.1563605,0.2765442,0.1012308,-0.008221922,0.3289441,0.1471916,0.04191754,0.2046652,-0.03594802,0.09711679,0.01328467,0.147989,0.2380611,
0.1011382,0.1047783,0.197196,0.4165112,0.2188395,0.02148686,0.002697727,0.2067779,0.0474369,0.2218749,0.2050299,-0.1299561,0.3629264,-0.1504153,0.09667984,0.2204496,0.1103035,0.03932583,0.1389557,0.3459058,0.08726397,0.1585697,0.595647,0.3437367,0.1159663,0.09341633,-0.007597449,-0.003766744,0.1986948,-0.1763602,0.3286103,-0.08368155,
0.2260627,0.217931,0.1064736,-0.04933458,-0.1730892,-0.05056272,0.1731858,0.115796,0.1572647,0.08355238,0.08922198,0.2472599,-0.02273029,0.2989079,0.1022179,0.09740191,0.2349649,-0.03227973,0.4154253,0.2047517,0.08837623,0.3359615,-0.1521209,0.1215526,0.02725682,0.0751844,0.06403711,0.180964,0.3231309,0.01422074,0.02621346,0.04348131,
0.3778222,0.1763778,0.2294653,0.1257679,0.2145682,-0.0755867,0.07549115,-0.1631465,0.2264949,-0.1043119,0.3773103,0.1530119,-0.05733191,-0.08628036,-0.2193094,0.1544515,-0.2127903,0.3454065,0.3735014,-0.2225554,0.1992531,0.1812801,0.02601961,0.1369572,0.1025846,0.04834423,-0.1941948,-0.007995823,0.172954,-0.02416736,-0.08293642,-0.001221352,
-0.4112414,0.3715983,0.2165998,0.05434927,-0.227532,-0.2498857,0.2793628,0.006550346,0.123691,0.1520189,0.2741953,0.3611086,0.04980692,0.1507353,0.462303,0.1105502,-0.06805859,0.08075031,0.3563511,0.1376074,0.2788027,0.01504995,0.08999352,0.01934392,0.160572,0.2728951,0.04126441,-0.113195,-0.1119526,0.3439489,0.08712687,-0.2144331,
