13,13,-9,29,14,-6,52,33,28,4,18,35,-7,4,-6,6,40,35,-22,29,15,-16,20,-18,-13,18,-1,-29,16,-15,0,-9,37,22,29,24,-26,-8,-20,20,28,5,15,3,25,28,-6,5,10,14,16,9,-15,-8,48,25,9,7,22,12,7,-3,13,-26,-12,-2,-16,15,-13,-21,18,-7,-2,3,-4,12,26,3,59,-9,-23,-4,-11,20,0,34,32,-8,29,5,-31,-42,1,8,26,11,-10,3,7,9,-43,-7,11,25,31,10,-12,3,3,17,-13,-14,-19,-15,10,-2,-18,-14,-24,-11,14,0,-25,31,-5,6,24,17,
30,-15,2,-33,53,18,2,6,14,-3,5,21,3,5,10,-30,10,-7,15,2,21,30,4,-20,29,7,-13,-1,19,18,16,-34,-12,-14,26,4,27,8,-21,19,35,-17,-20,-12,15,-17,57,45,-19,0,21,-1,4,37,-2,-11,32,-4,1,-24,6,16,3,-12,9,14,-2,23,46,-5,27,-8,43,6,-8,-10,31,9,30,7,59,11,-11,8,0,-20,10,-14,-10,-18,-14,-25,17,-26,-1,-16,-13,-14,29,9,1,-19,-22,-21,-6,33,-43,19,-5,16,-24,-15,-21,-11,26,-9,28,-21,-28,16,-1,-48,-14,-17,-54,25,-1,-19,
34,30,-2,-21,-9,30,-1,-6,54,27,27,28,21,6,-32,13,53,40,-17,32,21,36,3,12,20,16,5,-10,48,12,13,-21,0,-2,38,42,19,-23,8,-37,20,-31,-2,18,-21,11,-11,-4,8,32,19,12,54,6,17,20,-18,-14,55,0,22,-1,9,-17,-6,-23,10,13,-6,0,-5,38,-21,15,6,11,-20,18,1,5,15,15,24,3,-25,-70,-8,-12,-19,-22,13,-45,0,-25,-19,33,-24,-5,24,27,-8,5,-25,-4,23,-28,-40,33,-16,-8,-9,66,-38,34,27,-23,13,-29,14,36,22,-1,8,-20,3,18,-30,0,
33,-28,8,-13,-15,7,38,-12,-14,37,-37,11,-2,27,-5,10,5,15,13,30,10,-29,41,-13,7,-25,7,5,15,-3,21,34,22,15,-7,38,7,34,23,-1,19,-54,44,-10,-6,16,11,27,-12,-21,-8,19,44,29,1,-28,-24,16,31,-42,29,2,-19,13,29,21,-5,-13,10,-12,-11,10,-1,36,-1,0,-7,-16,-22,3,-15,2,-15,-10,-28,-24,10,22,1,-8,-17,38,-27,20,31,11,-28,-6,-16,-14,14,-5,22,20,16,-5,-1,-23,13,15,39,-31,16,4,-5,-3,-33,8,-6,34,-39,7,-29,-28,-11,3,20,0,
2,-21,7,-16,-25,-1,3,1,2,-17,13,34,55,-10,-31,20,6,-18,41,52,27,0,-10,-22,38,42,-1,-24,10,-11,12,8,9,-2,12,-18,20,12,7,-2,26,9,15,-25,18,6,4,29,56,-13,-22,14,-2,-3,34,-4,-24,18,-11,-26,2,-25,14,-10,-12,6,16,28,18,23,31,4,-1,3,8,32,24,-14,-15,-11,-22,13,26,-10,14,16,-53,13,47,-2,-37,-18,3,-13,17,-10,-21,-10,-8,-15,14,8,20,-16,1,-24,-20,-42,22,-35,18,-5,-15,0,5,0,0,8,9,14,-25,-11,-32,0,37,-30,-1,3,
22,9,-15,14,7,9,49,31,-25,14,25,16,39,23,8,18,6,-13,25,43,11,-2,-27,-4,15,2,-5,5,23,46,23,-30,-17,4,31,42,-38,7,46,5,-9,2,15,-26,2,-23,25,9,13,1,17,28,24,17,15,24,50,13,-23,29,-1,25,33,-19,-10,11,-11,22,2,-1,18,14,5,20,-9,-5,-9,-2,1,30,25,20,7,26,-50,24,16,26,2,20,14,-72,2,-27,17,-20,-52,41,-38,12,-26,-58,-22,-17,-13,-8,0,4,-51,30,-5,0,15,-22,-48,-2,26,12,11,16,-17,-61,10,6,15,14,-24,14,
-25,-14,22,-37,8,6,0,34,-5,13,-26,35,49,12,5,-18,-8,4,-2,45,16,-6,20,8,20,-21,-16,15,-29,-37,26,-26,10,10,20,-14,29,16,32,-25,4,6,2,-25,0,0,16,8,0,-13,23,63,5,9,44,26,21,16,-3,24,30,17,6,-15,-45,40,-23,-9,15,-33,26,-15,-30,-21,18,20,17,27,-16,6,-16,-34,29,5,7,10,-37,-10,-29,-26,14,14,-63,23,32,-19,52,-1,-8,19,5,-18,-12,-22,-13,8,-2,-13,-47,-16,-26,-5,-3,-33,-3,13,7,-6,-10,-10,15,10,1,-42,17,27,-19,10,
-1,8,55,-18,34,34,-18,24,-17,0,22,16,22,31,13,2,13,2,2,-6,23,32,16,22,-20,-24,10,22,-1,-17,-38,-40,18,-28,-3,0,-13,43,0,4,-14,-3,22,55,24,15,10,19,5,-15,42,36,27,-3,-37,14,7,1,5,-12,-13,-30,34,-10,35,23,-12,23,-6,-6,0,13,-14,-12,22,58,-14,24,-2,4,21,-14,-6,0,-10,-66,13,23,-38,-6,1,4,4,-49,-6,17,41,-28,-36,3,13,32,-43,-16,-14,14,-25,-19,33,-68,19,-12,-18,20,5,2,-19,-26,15,31,16,9,-16,3,11,-41,-11,-4,
5,14,21,-39,-21,-3,55,4,27,6,-11,-16,50,27,5,11,-13,36,-9,18,25,0,13,9,-14,18,7,5,21,-22,1,-9,16,45,-3,23,10,57,-11,-24,28,-5,25,52,54,19,-9,29,15,-12,-2,10,19,7,18,30,-28,44,18,-5,-10,39,-9,36,-2,24,25,50,46,-4,15,11,-19,7,19,18,30,13,52,9,-35,-43,-8,1,-26,-8,5,16,-24,14,17,-30,31,-22,-27,12,8,-28,-22,-30,-48,0,71,-20,11,15,7,-5,7,27,-24,16,-3,-16,-8,-3,21,19,-15,0,-8,6,-16,-26,19,22,-40,-31,
-8,-17,32,17,19,4,15,23,22,14,-2,8,-9,2,-2,-8,-2,21,-1,-21,13,-23,53,-17,-12,14,22,30,8,23,29,15,28,7,-1,-28,19,-6,-14,10,47,20,25,25,-9,1,0,16,1,30,-17,17,12,-17,23,23,57,32,20,21,9,31,-3,10,0,-7,27,23,58,53,7,10,-25,27,-18,48,-6,16,2,-15,-15,-12,-17,-3,3,52,-15,18,12,9,-6,9,35,-25,-17,3,-58,6,-47,-53,22,20,14,5,2,12,-12,0,6,6,5,-24,-15,12,-19,-24,3,-4,-28,10,-40,76,-23,25,-57,-10,-12,-31,
