31.42968,30.74791,30.72711,32.14672,30.92161,30.9746,31.78264,30.92098,30.29647,30.16197,30.14565,30.89271,31.09029,30.65828,30.51865,29.85373,30.59506,31.89623,29.00378,30.49307,30.59053,31.02962,31.05231,31.41059,30.58968,29.24195,29.11748,30.83855,30.38793,31.38022,30.80151,31.06086,
30.23144,29.32024,31.49162,29.92249,29.38113,29.92164,30.59964,31.15533,30.04675,31.09375,29.22817,31.29595,29.8973,31.63795,31.10964,29.40731,31.07685,29.74021,33.1624,31.1049,30.92887,31.23478,31.21368,30.26364,29.91487,31.84546,28.7971,31.38572,31.30209,30.37686,29.73267,31.04974,
29.6675,31.17266,29.99001,29.96331,30.56006,30.43889,31.36271,29.91537,30.7439,29.4029,31.01434,31.248,32.01896,30.40739,30.40351,31.91246,30.08947,30.56632,30.08374,31.41415,32.2427,30.6536,31.95974,31.47892,29.75206,30.3182,30.83631,31.1981,31.62431,30.46016,30.58918,28.94769,
29.28866,29.77443,29.14601,28.83559,30.82977,31.78528,29.98335,30.88043,30.73375,30.66443,31.3359,29.76109,30.88004,30.33514,32.0541,31.18013,31.4448,29.53419,31.65573,30.89651,30.02942,31.02688,30.68351,31.03658,30.72349,31.44182,30.04252,31.01993,29.47956,30.63647,29.8186,30.33031,
31.78342,29.99527,31.10281,31.76281,30.28069,31.17196,30.33122,31.28477,31.45712,29.06635,30.15802,30.19876,30.87413,30.20886,31.1931,31.01777,31.49831,30.96696,29.53137,30.91795,30.63597,29.29176,30.87564,30.17049,30.55346,30.69295,30.31203,30.50443,30.17665,27.86406,31.61784,30.80904,
31.20014,30.21566,30.67839,32.81738,30.95567,29.72461,30.83811,30.73654,29.68179,31.04902,30.877,31.23862,31.03042,31.71753,31.72884,31.63845,30.74411,29.97903,30.41439,28.66448,30.63845,30.40144,30.46576,32.51942,30.03659,31.55847,30.98747,28.60888,30.80629,30.18346,30.48888,31.94594,
31.64403,29.42387,30.03198,32.43507,29.39678,30.1788,29.98349,30.03158,31.34626,30.03789,31.01993,32.02663,31.55977,30.95804,31.08413,30.61399,29.63552,31.69453,30.29236,30.88798,30.33009,30.14315,29.70938,29.26377,29.96783,30.78599,30.33303,31.9916,29.94111,31.92549,30.94613,30.6488,
30.21272,30.35795,31.50102,31.04759,32.90685,30.5965,32.2916,32.09613,31.6825,31.51719,30.25772,30.99527,31.76815,30.76936,30.02357,30.09791,30.3696,31.03835,29.54306,29.20874,30.27327,30.74036,30.34478,30.8743,30.19367,31.20549,30.99899,31.42893,31.58002,31.34922,31.46305,31.4281,
30.30906,31.09349,30.78569,30.92575,29.76686,32.32591,30.1388,30.15198,29.98402,30.3652,30.33244,29.16265,31.32376,30.79877,30.0737,30.96797,29.99843,29.14618,32.50316,30.21895,30.44176,29.85007,31.21021,30.31599,29.46326,29.99537,30.86133,31.16214,30.80217,31.47227,30.94756,30.18872,
30.07814,31.37119,30.25641,30.50257,29.92128,29.92029,30.03311,29.4305,30.01393,31.09775,30.71161,30.9404,32.00093,31.23417,33.84885,32.07719,31.40128,30.36156,30.63085,31.04524,30.21241,30.45469,29.42487,31.80809,31.14036,30.27499,30.00602,30.77843,30.79357,31.37962,30.06428,30.31086,
30.96529,31.20375,30.81987,29.5994,28.7828,31.09049,29.39423,31.17773,32.31982,31.56,31.68281,30.23877,31.1874,30.17644,31.65422,31.78934,30.20449,31.56465,30.14557,31.0858,31.97901,29.2939,30.57074,32.17107,31.01866,28.94136,31.75137,30.6106,32.21683,32.66108,30.97203,30.84675,
31.74395,29.71466,31.41356,32.57778,32.06254,31.79786,30.6425,30.36955,31.27428,30.19787,31.21173,30.23439,33.70021,31.88408,28.9339,31.90391,30.06586,31.14068,31.0248,32.05411,29.98407,30.61129,31.34275,31.02558,30.07422,30.75792,30.57403,32.14697,30.51816,30.46082,28.32979,31.85239,
30.29204,30.53837,31.10736,31.16335,30.28628,29.24082,30.13639,30.65581,30.20219,30.66554,30.5023,31.21818,31.16364,32.09017,29.91345,30.14609,30.86732,30.11984,31.97448,30.03044,30.31332,31.18854,30.4499,29.55095,29.70876,30.87499,30.32078,31.49585,30.38719,31.44686,31.91005,32.26623,
32.07397,30.76508,31.28805,30.39764,30.4887,31.85349,30.28567,29.87578,30.31826,30.95592,30.86162,31.45727,30.75107,30.76466,31.72814,30.6803,29.14958,31.68315,30.29866,29.48283,30.43628,30.19431,29.74317,31.50013,28.9862,31.41427,29.78919,31.86839,30.40315,31.9727,31.6683,31.92749,
30.46384,31.90454,30.70914,32.71206,31.62126,30.14509,30.39848,31.33178,30.40349,29.81206,30.94224,31.94499,31.4449,31.42008,32.11101,30.08796,30.10587,31.09485,30.36945,30.66264,28.98552,31.02961,30.71064,31.84625,31.42766,30.89313,30.88335,30.80107,30.26624,30.03277,29.91255,30.52718,
31.0483,31.14012,30.93064,30.62797,29.56683,30.99957,30.58504,30.41701,32.56588,29.7367,29.75426,31.20194,30.75983,31.22677,30.98639,30.27396,30.27781,32.79523,32.68054,29.91539,30.15164,30.76424,28.84386,31.08233,31.58177,29.99954,30.36438,31.65813,31.21017,29.73016,31.22981,30.34355,
