-13,-31,-18,-45,-51,-13,-30,-28,-18,-54,-23,-21,-33,-35,26,-19,-15,5,-65,-7,-8,-35,14,-50,-9,-21,-23,-11,-43,-6,2,-10,3,-29,-41,4,16,3,-22,-30,-20,-7,-24,-15,-25,-8,-33,-10,-5,-41,-32,-20,10,-56,14,-17,3,8,6,11,-19,8,-6,-45,-50,-32,-6,16,-23,-16,-16,-28,-33,-15,-16,-5,-10,-40,-2,-8,-17,5,-10,19,18,-26,-7,16,-48,-8,-23,-25,-33,-10,-17,1,-58,40,-4,-25,-20,5,27,4,-30,-23,-4,11,-1,-6,13,9,-2,-9,28,19,21,13,-22,-2,-34,-18,-15,-26,18,-30,-30,-21,
10,-51,-28,-31,-27,-44,6,-29,-7,-30,-52,-5,2,-13,-14,-28,-14,-22,16,24,-19,-9,-42,3,-8,22,-33,-42,-11,-3,-40,1,-22,-3,-11,8,-7,2,-44,0,15,-41,17,-18,-35,-15,-42,-14,-16,8,-42,-7,-34,-18,-28,-17,-28,-36,-25,-43,-45,-30,1,1,-15,-32,-25,-18,-57,-34,-2,-18,-31,-66,-17,-24,-17,-21,-48,-3,-13,-21,9,5,33,12,-14,-9,22,-3,-22,-30,-1,-13,-37,-8,-4,35,6,6,7,12,25,2,8,20,-6,-9,-11,-9,31,3,-8,-1,36,35,-20,15,0,20,15,8,-10,10,-44,-64,31,12,
-14,-25,-24,-43,32,-29,-44,-7,-31,-13,7,-27,-16,-26,-6,-36,-50,-57,3,2,-11,-5,-36,-3,-4,-27,0,4,-46,-52,-23,-61,-12,15,19,-38,-40,-5,-4,7,-24,-9,-13,-68,8,-15,-19,-23,-44,-13,-1,-35,-42,-4,2,-33,4,-69,-42,-24,-10,4,-26,-4,25,6,-7,-28,-43,-3,31,-16,-31,-27,-47,1,30,-55,-15,11,19,-37,-7,-3,-26,36,-18,31,-9,12,4,21,28,-11,-1,-6,-22,1,8,24,37,-19,-14,18,-3,2,32,19,-25,5,-19,-1,-18,11,23,15,10,-9,21,11,15,-27,-19,7,-49,-8,-46,18,
-21,6,10,-19,-7,-25,-18,4,-12,-25,-28,-13,-37,3,-61,-26,17,-9,-22,-24,-30,-25,-27,-12,-19,-6,-27,-4,-46,-22,7,-35,-24,38,-21,3,-23,-1,21,6,-27,-2,-31,-6,2,-46,9,-23,-29,13,-26,-30,-28,-18,-23,-40,12,-27,-29,-1,-22,-25,11,39,8,-11,-41,-27,-26,-5,-26,-2,19,-18,19,-38,-19,-35,38,-23,16,22,-4,-49,-7,10,2,11,17,-33,-1,26,7,-3,15,0,22,-43,12,25,-10,30,-10,5,12,3,-24,-4,-4,-19,22,-14,-12,17,-42,19,32,18,13,22,18,-2,4,-5,-24,-34,3,-22,
-12,2,24,-35,-49,2,-28,-1,21,-44,-5,15,-4,-62,14,12,-22,-49,39,-13,-40,-29,-6,-37,-17,-7,-11,-4,-1,2,-39,-8,-10,0,6,18,-27,-1,-16,-5,0,5,-39,-25,-22,-33,-47,-3,-39,-53,6,-44,-2,-44,-21,-2,-8,3,-35,-27,28,8,-23,-89,2,-35,23,-24,8,-14,-11,-6,11,3,2,-41,-25,-17,6,8,-9,-7,-2,24,-19,40,5,43,4,26,-4,-24,43,22,2,8,22,16,14,20,0,17,-55,-3,23,0,9,21,41,43,-10,21,-1,10,-13,-14,-7,18,-11,-18,-33,24,-19,20,5,-12,37,-19,
-24,-32,-52,1,-13,-13,-10,-27,-22,11,4,-28,-38,3,-58,41,-46,-40,-9,-8,-65,-35,-49,5,-35,-19,-32,18,-23,-11,-32,-1,-41,6,18,-16,2,-5,-23,-33,-17,-51,7,-9,-34,-23,-25,-8,-33,-46,-27,-18,-1,-47,1,7,-23,-9,-1,-41,-41,-18,0,-39,-16,-51,-42,4,-27,2,-8,11,-58,-28,-7,-24,21,-13,-14,11,26,21,36,0,21,2,35,12,-21,-22,-14,-30,11,3,-26,34,29,38,24,-4,-12,-3,11,6,0,-23,-10,11,46,40,30,-23,-11,27,4,24,21,-28,-48,-47,23,7,8,-51,-14,-37,-29,-27,
-13,-18,-16,-19,-21,-21,6,-28,-27,-16,-10,-42,-7,1,-11,-35,-33,-6,-25,-30,-52,36,9,-47,41,-44,-46,12,13,-16,-34,-15,-40,-50,-9,-38,-16,-44,-28,33,-7,-11,-37,-10,-59,-35,-18,-28,-12,-26,-27,-19,-14,-20,-20,2,-43,13,-13,-38,-27,-7,-8,-3,-6,-32,2,13,-19,3,-30,-57,2,29,-50,8,-19,-25,2,51,11,33,-28,8,-10,0,-5,21,56,29,38,13,-5,-31,0,0,-1,-27,0,-14,9,37,27,41,-1,5,-3,-18,-31,-19,-10,31,16,7,10,31,-62,-40,-9,-9,-20,7,-7,-7,-9,-37,-37,-15,
-4,-34,-14,-41,-12,-1,-48,11,13,-45,-27,-7,-20,-24,-22,-21,-37,-18,-44,-15,-45,-18,-45,-37,-21,-13,-33,-21,-65,-12,3,-5,2,-26,-5,-31,-56,22,-7,-1,-13,-58,-3,-15,-15,-23,-19,-25,-38,-4,-25,-21,-4,-42,-32,-25,-22,-12,-35,-19,-25,-6,-8,-16,-61,-23,-33,-36,-38,-9,-43,7,-2,-27,25,-34,28,36,-30,-16,-17,2,6,9,-39,29,26,-30,26,0,10,21,-13,-3,30,-7,-4,7,-5,20,8,30,44,-35,-13,4,-1,0,-9,-7,2,13,-20,18,48,17,-7,-4,-18,-37,4,1,20,-35,22,-22,-23,0,
-43,-52,-14,-29,-41,-33,-9,-42,7,-39,4,-16,-21,-1,-20,11,-54,18,-44,-22,-27,-12,-7,11,-43,1,-23,-31,-28,-27,-42,-24,-42,3,2,-23,-17,-53,-36,-19,-2,-14,-49,-43,-23,-50,-19,-19,-52,32,0,-11,-47,9,-14,-61,-1,-11,-32,-44,-43,-36,-12,-32,6,-36,-57,-33,-50,-23,-23,-18,18,-15,-11,-22,-8,-27,-2,75,-11,15,5,16,2,5,37,5,22,-2,4,4,27,12,24,34,14,-3,0,11,-14,3,13,2,-12,15,-21,-16,2,-21,-21,35,19,8,-22,8,-3,-11,-20,-40,5,-55,-79,-43,-11,14,-19,11,
-84,-29,-26,-8,-22,-26,-55,-31,-19,-23,-1,-25,-40,-19,-1,13,-35,-44,-23,-15,-27,-17,-27,-19,-28,-37,-24,-40,-58,-9,-29,0,-24,-1,-13,-36,-39,-32,-22,-56,41,-70,-41,30,-12,-37,6,-9,-31,6,-1,-20,0,-26,-19,-31,-50,-32,-2,8,19,-33,15,-33,-40,-3,8,-49,-16,20,-28,-8,-1,-38,-35,9,43,-3,12,-1,7,-7,8,16,9,57,-17,15,-13,36,13,-38,-7,0,-38,27,5,11,-37,23,-1,-1,37,-3,16,-11,18,-4,29,-4,50,10,-11,10,-4,37,-45,12,-18,-31,5,-2,-47,10,10,-17,-20,-14,
