20,6,6,-9,14,12,-9,-3,32,32,10,9,18,0,1,5,35,3,15,17,-4,1,21,26,-15,-20,-3,5,-27,2,7,5,-27,-5,-11,-1,-29,-18,-15,-1,-1,-9,4,15,1,17,6,-12,15,7,18,12,6,13,-26,0,-3,-4,-7,-22,14,4,8,-8,-12,10,13,17,35,4,12,-4,6,2,-8,-2,28,17,-23,20,14,14,-12,21,-7,-19,-23,9,-17,21,5,16,-19,1,8,15,26,25,6,-7,-7,11,2,18,15,-1,-18,10,-24,-28,1,4,18,12,22,-15,-9,10,38,40,29,22,51,46,49,80,65,70,
13,20,15,12,-5,13,-1,27,0,13,4,-1,-2,-2,12,-1,17,3,5,13,1,-5,-15,-8,-13,-1,-9,10,-4,-6,-21,-11,26,-9,20,0,-12,4,-1,-5,31,9,-7,2,2,-13,-4,2,9,-3,17,0,0,14,24,13,4,40,-23,12,9,-7,13,5,-10,-6,21,3,16,-13,-2,11,11,8,29,12,0,16,10,37,26,15,9,2,0,-25,14,10,-6,37,-7,-19,17,9,12,-2,-36,-31,3,-1,-4,7,-15,7,-6,4,4,35,-10,7,11,-3,2,35,-6,-1,7,-15,-9,11,-1,93,25,41,38,61,61,29,
-33,-19,-5,-12,15,-23,5,27,30,24,6,13,-10,-15,16,-4,9,14,7,-1,6,19,-22,16,4,-2,15,12,-7,24,15,-3,-1,-8,10,-11,25,20,0,3,46,21,9,5,-33,-11,8,-27,32,5,-9,-9,-12,59,29,-11,-13,9,3,3,6,21,-18,12,18,6,1,7,-5,-22,-31,11,-15,-3,10,32,23,-22,-13,4,1,-7,-10,-33,1,29,-10,-17,1,-11,40,-19,20,37,1,5,9,-6,-30,26,-3,4,24,8,6,-15,19,-3,14,5,17,-6,43,9,5,5,6,9,-6,16,55,54,9,79,38,43,56,50,
10,-11,-22,24,7,4,6,7,-16,2,-10,2,-7,-2,-6,29,-2,2,-16,-1,30,36,-10,17,8,10,8,6,13,10,19,5,-13,-10,-6,-12,7,2,19,-2,-32,41,13,10,26,-9,-14,16,19,3,10,-2,31,33,10,-29,-23,-12,0,5,0,14,9,-18,18,33,9,5,7,15,17,-14,9,3,5,16,14,27,17,9,1,-10,-6,-2,-16,-14,1,-9,36,33,2,-6,9,-13,19,30,3,18,24,17,-4,8,-18,14,4,-4,-1,4,0,2,-2,-18,-1,-19,-6,-4,25,6,31,91,75,109,106,47,47,63,62,61,
17,-1,9,-9,-6,-9,8,-9,-12,18,21,-28,-6,37,5,-30,9,37,19,27,21,-14,22,8,9,21,18,6,30,-4,-10,40,22,-18,-1,-9,-10,17,-4,8,11,30,15,-42,-1,1,-7,33,10,-1,-15,1,-26,-9,-36,-7,-17,13,28,11,-10,-2,-8,13,8,8,4,-7,6,16,-6,20,-39,-7,14,15,30,1,8,13,-13,28,-15,12,21,12,1,-25,11,24,1,-9,1,-13,-1,24,29,22,33,-22,6,15,6,13,10,-1,-1,29,14,2,17,-4,12,1,13,-5,38,21,61,73,51,26,49,79,55,39,91,59,
-3,-17,-18,9,8,-24,18,15,5,-5,-4,-18,25,15,5,10,11,-27,-4,11,8,-10,14,-27,-5,-2,18,12,11,-4,8,17,34,16,-11,26,-4,43,6,-7,-20,-16,16,6,40,3,-26,1,-19,6,30,-11,3,1,-7,-13,61,25,16,19,2,-4,-1,-2,-13,4,16,36,9,30,31,6,3,-1,3,54,2,2,-22,12,-19,31,18,-26,-11,18,0,15,-26,-4,-13,-33,16,-1,13,-23,-17,19,7,-12,-17,9,-5,10,-21,-1,2,-3,-10,-25,16,8,10,16,-4,26,19,51,72,78,76,31,85,34,68,73,77,65,
7,21,-17,-25,26,-32,-25,12,16,-3,23,13,12,24,15,-12,7,-5,23,2,9,7,12,24,-14,-11,22,33,8,27,-6,6,-11,31,-3,3,11,23,41,15,30,-14,-29,-11,-16,41,-1,0,24,6,5,-9,-13,10,-22,23,17,-8,11,-3,2,-7,10,29,1,14,15,17,19,0,20,-2,9,-23,-9,1,-3,-2,18,-14,27,19,-12,19,-4,14,18,-2,28,-20,-10,16,7,29,-17,10,9,0,31,8,8,-7,-18,-23,13,-11,23,-13,15,11,-5,8,5,3,20,7,58,41,54,46,68,78,30,72,59,56,90,60,
-18,8,36,8,7,-12,-11,16,-8,16,-12,0,-19,11,-1,-5,17,7,13,13,-11,-31,-13,0,3,-14,-2,10,15,19,2,20,-2,11,-12,9,7,-8,-4,4,8,13,14,1,4,10,-3,44,1,-5,5,-3,-22,10,12,-16,-21,25,16,-15,25,3,24,42,10,33,-13,41,14,1,-29,-15,-4,-19,-15,2,30,-42,12,18,6,-17,4,26,10,14,43,-3,12,15,6,5,17,12,6,7,3,3,-7,-24,8,14,-8,-5,-5,-17,23,3,11,-5,20,32,-20,-5,4,100,60,66,57,41,78,57,51,38,32,45,57,71,
12,-16,6,19,-28,7,-1,-5,-9,12,28,2,11,6,15,9,3,-6,9,30,-3,36,7,-23,-8,-7,-2,16,33,0,-8,2,13,6,6,-32,12,28,-7,21,-4,-32,-21,15,17,-12,12,15,2,24,3,2,-32,-28,25,22,-3,-13,6,-5,-6,1,7,-15,2,-14,0,-13,4,39,36,21,42,31,-7,28,32,4,13,-26,-17,34,26,2,-12,-7,-31,8,-14,3,-3,17,0,7,11,47,13,37,4,5,-10,37,-15,-3,20,-2,2,10,-23,-6,3,-20,18,-6,63,46,72,41,52,50,66,62,52,61,39,50,63,40,
26,16,25,4,-1,3,26,9,-4,37,20,9,8,16,32,-15,39,9,5,1,-6,3,-9,13,13,2,-12,-9,2,3,-5,14,21,-15,-21,6,40,-9,1,21,-6,-13,-2,19,36,-16,-13,0,-22,-5,15,-17,-13,3,14,-12,-8,33,13,0,3,6,6,25,9,-13,16,3,0,25,26,29,1,16,4,11,8,-6,-15,6,-9,-6,-30,-1,6,-14,44,-15,12,18,22,10,11,19,-14,12,23,23,1,9,6,27,-4,-9,-9,9,-13,-2,-1,-32,18,-14,21,3,67,57,49,55,57,60,70,45,79,67,28,44,56,35,
37,-2,-9,-14,25,4,-1,-1,-23,16,2,6,4,-20,16,14,-13,19,25,19,28,4,16,2,-4,11,1,-4,-4,9,-7,24,42,-1,-4,-13,29,2,-12,-10,-3,-26,4,27,-29,0,33,2,-16,14,9,-31,1,-8,-10,-9,-14,-7,13,23,15,28,-11,23,15,-29,14,25,41,2,14,11,6,-5,16,-15,6,3,-9,15,18,21,-17,19,15,-6,13,9,5,-26,5,16,-22,16,0,-12,6,13,14,-5,-2,17,18,-2,43,-5,20,2,12,28,23,42,9,63,76,53,38,51,62,46,52,73,50,55,42,70,78,54,
0,31,6,17,-1,19,28,-18,-16,3,5,13,-5,-2,18,30,5,-5,-8,1,-2,17,11,20,23,35,8,1,6,8,-21,8,16,-1,10,1,-13,14,-7,-5,15,-13,0,-15,-33,2,10,-20,-8,-10,11,-6,12,19,-9,17,16,6,7,10,17,17,21,-25,17,-6,23,8,6,32,17,17,-9,19,24,-2,2,18,0,25,1,20,22,1,32,0,-25,0,3,1,-2,11,-2,12,9,28,32,13,5,27,-6,5,18,-5,10,-17,-13,14,20,-4,8,3,86,74,46,83,26,66,58,78,25,80,93,48,66,15,44,42,
-25,-22,-17,-21,17,8,0,4,-16,17,1,-11,-26,11,-7,-10,-3,-5,-1,9,13,2,-4,6,36,-10,-2,20,24,30,6,-11,-19,-15,39,11,-9,49,5,25,15,-13,17,10,3,4,12,22,17,22,-7,-11,-15,-5,-3,16,-3,11,0,0,-4,-12,2,11,-7,15,-15,-3,7,13,40,11,14,12,17,11,-32,23,24,26,9,-1,-13,11,-30,18,5,6,-7,13,-8,18,-10,31,-11,-7,38,1,7,-12,-7,-44,1,11,39,-11,17,9,-12,20,31,21,30,58,71,70,60,81,54,69,37,49,74,61,29,35,34,58,
26,18,42,6,-12,-45,-1,-14,-6,7,-2,28,8,23,-4,-10,8,10,-2,17,-3,5,-11,-10,19,32,-1,4,15,-24,-32,14,-10,-2,-2,27,59,-6,-9,-1,34,40,-16,12,13,18,-2,25,11,16,20,4,-2,-3,16,-20,5,-1,-7,-13,28,-4,2,-21,-8,-4,25,32,29,-13,2,-9,-10,2,-11,5,-9,-3,35,4,3,3,-7,15,3,12,-5,-18,11,16,24,-14,16,15,9,-19,10,15,-2,12,-7,-5,-1,18,5,39,-28,-1,8,0,28,43,54,65,38,41,77,64,83,41,55,65,75,43,56,72,90,49,
9,18,0,20,-3,-6,-13,-23,26,4,-10,34,-35,28,21,0,0,-4,13,-29,24,50,-4,-4,0,-3,-3,-1,15,16,-20,2,5,1,-14,-20,-3,49,30,-17,4,27,23,17,43,2,15,-10,-8,-6,-20,39,-11,5,6,-15,8,5,-11,-2,-6,-6,18,26,0,7,27,12,15,11,-6,13,8,16,-7,-8,4,17,-10,-8,18,21,-17,29,-17,0,19,-8,19,-1,9,-11,21,6,6,-6,-7,25,-12,2,5,25,-14,22,37,2,7,24,8,6,25,55,41,50,75,52,51,53,87,75,56,47,72,72,76,76,41,58,
13,-19,13,-7,58,2,-8,23,11,8,1,12,30,-25,17,41,6,8,7,-15,58,12,33,-3,6,-3,-18,4,9,33,-33,12,27,36,26,1,-26,16,11,9,39,0,-13,11,1,-3,-4,-13,21,-5,20,33,-26,40,-27,21,20,7,-24,6,-8,20,-12,15,8,18,-18,50,14,14,-6,-16,55,2,-14,5,-8,0,-51,21,25,15,16,-3,17,21,18,-5,14,-10,-41,-24,-22,16,8,-1,12,2,-16,17,13,18,24,7,9,4,33,5,16,7,27,50,67,47,48,47,79,50,82,45,19,60,52,47,50,44,67,43,
8,14,-4,-6,2,29,20,26,20,18,-7,-34,-10,16,23,-1,-20,-1,-3,-6,-9,-14,9,12,11,-20,-2,10,-25,7,-6,3,12,3,-1,23,4,-6,-23,-6,-2,12,10,17,28,14,-6,-16,-5,12,28,15,-17,10,17,15,17,-9,13,22,1,-1,10,9,27,-5,8,-9,-16,9,0,10,10,27,22,-20,24,11,57,11,26,5,14,15,11,4,20,-14,-15,26,9,-7,-11,-3,28,6,13,-9,12,14,-29,-14,-3,10,47,-1,-15,5,25,-4,56,41,23,56,26,49,41,41,61,50,57,36,51,81,52,52,40,65,
6,13,-18,-52,16,25,-3,10,-14,1,17,-27,-1,14,-38,-5,35,13,-10,27,29,11,6,6,13,6,29,-18,-5,-34,5,23,-5,-23,-13,20,11,-15,-16,24,3,3,4,-3,13,23,25,2,1,17,5,-12,-6,4,-23,-5,16,15,28,34,-5,-8,14,47,-13,13,16,2,9,17,6,15,-4,8,16,11,16,1,24,18,4,3,-16,12,-8,18,25,-27,5,6,20,1,26,13,39,18,3,34,22,-5,-5,17,25,-22,13,-9,-11,9,7,14,77,56,43,60,30,30,38,70,48,68,57,67,50,81,34,71,28,65,
-27,3,-1,20,-13,26,11,-7,21,37,-18,-25,5,-13,15,6,2,30,2,-5,-10,-8,24,1,-14,-17,-17,-2,0,13,1,6,10,4,23,-15,65,-6,4,-10,17,-2,-16,-11,23,-6,23,15,-2,14,-11,5,-18,15,5,-11,7,-9,-12,-38,-18,-2,24,19,-15,14,-31,-19,-17,1,-5,27,0,-14,11,14,15,35,-12,5,8,-7,2,20,19,-26,-11,-2,-7,25,16,-20,22,6,-3,12,-8,16,21,-14,26,-17,8,-4,5,37,6,3,20,-8,39,82,50,30,78,81,61,60,65,63,45,63,37,75,31,33,49,56,
9,3,28,14,0,18,1,-3,-19,7,2,-2,-11,7,-2,12,4,17,-7,8,15,1,4,7,-10,2,-8,22,-5,-14,8,37,14,-16,-16,-8,25,23,18,32,-7,-9,9,36,-2,29,-7,-5,6,9,30,17,6,8,32,18,34,-15,11,9,29,-10,3,-5,10,-17,13,21,13,-18,4,12,19,22,-38,-19,8,6,-20,-5,-25,4,8,26,24,-9,20,1,-11,-15,23,35,13,19,17,11,-4,28,-17,-3,-10,1,10,18,-25,11,16,8,4,40,48,19,39,77,88,29,52,67,42,57,61,73,64,55,33,67,55,49,
40,-3,25,9,12,31,11,13,-6,17,20,10,1,16,-33,0,45,2,2,34,-19,-8,5,-7,9,27,15,26,6,24,-17,20,13,22,-6,1,-10,10,12,0,5,21,21,7,20,-5,-3,9,6,7,12,28,2,0,30,-19,7,11,18,26,5,17,28,10,-6,25,14,-4,6,47,-7,11,-13,7,19,-1,3,29,3,21,-3,12,1,6,-1,12,-4,35,-36,6,14,-5,-5,8,9,-1,27,6,-7,-9,29,-13,27,0,6,-9,-10,7,34,55,85,72,60,30,41,57,41,45,52,51,63,49,64,55,33,61,46,67,
-1,-12,20,-12,9,3,22,-6,-17,-44,2,41,29,-18,7,-1,-22,12,10,0,-10,5,-2,-3,-22,7,-8,37,-3,1,45,26,3,6,14,-40,24,9,15,4,23,-14,49,28,32,12,23,15,12,-27,13,9,-7,36,36,-2,-19,31,7,-23,-22,9,20,-14,-6,24,2,0,16,19,-6,17,51,-13,4,1,29,-7,1,22,-2,12,-6,-17,16,8,13,4,3,23,-3,-9,28,-15,2,17,26,26,10,18,-37,-7,-7,11,7,1,18,53,51,76,52,82,72,44,40,62,62,26,39,35,52,56,98,107,65,85,67,46,
8,5,2,-8,3,-1,6,-19,-40,-34,-2,-10,-1,12,9,-7,13,-5,-3,6,-25,-22,16,1,21,-10,-9,-1,15,-28,8,10,8,-2,-15,-10,-13,28,-26,-3,-44,19,3,4,7,2,-12,20,-17,2,-18,-10,-10,12,14,21,25,4,26,-37,39,1,13,-3,20,12,14,17,19,19,31,-9,-6,-10,18,-27,21,0,5,14,25,5,35,21,12,7,10,-4,26,-3,16,11,-8,4,-4,8,21,6,24,25,25,58,51,66,36,20,85,46,62,50,70,53,42,61,20,37,87,71,74,51,51,40,78,67,63,74,71,73,
-13,25,24,10,16,-12,24,2,-14,-1,-34,17,8,6,36,-16,12,-20,17,-22,-22,-2,-4,-2,29,-7,-9,-2,-13,-10,33,6,13,26,-22,-41,37,32,-8,6,16,-9,-5,-18,23,-14,-12,-11,3,-2,-15,28,3,27,-32,24,7,39,-24,8,-12,1,8,0,35,-27,-23,-29,3,-4,18,-33,-2,7,2,-6,11,0,6,6,-3,-6,4,0,-4,8,-4,22,3,11,32,4,54,70,65,47,78,33,38,62,53,37,48,43,60,51,77,84,78,38,108,37,48,72,52,42,45,35,41,39,77,51,47,72,118,36,50,15,
-11,16,-8,31,42,-3,16,6,-7,9,9,-18,11,-8,-3,-8,-6,-11,1,9,5,0,-31,11,-2,23,-5,-5,9,8,-6,2,4,13,3,-4,-12,39,-1,2,15,21,-28,3,40,-1,18,21,23,-24,-14,20,-12,22,-12,34,23,14,34,-15,13,-8,5,36,30,-40,6,22,16,4,38,32,20,16,-1,17,32,20,9,65,57,66,34,31,26,15,61,49,80,28,69,37,81,68,54,65,38,70,41,51,48,73,38,51,55,62,52,55,40,36,36,62,41,68,56,72,46,61,67,15,47,61,53,64,69,51,49,36,
