 6.956722796E+01	 4.065950000E+04
 7.451684524E+01	 3.412600000E+04
 7.946398496E+01	 2.875750000E+04
 8.440864694E+01	 2.470100000E+04
 8.935083102E+01	 2.100650000E+04
 9.429053707E+01	 1.774600000E+04
 9.922776497E+01	 1.485250000E+04
 1.041625146E+02	 1.262300000E+04
 1.090947859E+02	 1.084750000E+04
 1.140245787E+02	 9.283500000E+03
 1.189518930E+02	 7.860500000E+03
 1.238767287E+02	 6.769000000E+03
 1.287990858E+02	 5.887500000E+03
 1.337189643E+02	 5.150000000E+03
 1.386363642E+02	 4.563500000E+03
 1.435512854E+02	 4.168500000E+03
 1.484637280E+02	 3.784000000E+03
 1.533736919E+02	 3.401500000E+03
 1.582811774E+02	 3.149000000E+03
 1.631861843E+02	 2.977500000E+03
 1.680887129E+02	 2.798500000E+03
 1.729887631E+02	 2.714500000E+03
 1.778863350E+02	 2.601500000E+03
 1.827814288E+02	 2.567500000E+03
 1.876740447E+02	 2.487000000E+03
 1.925641826E+02	 2.363500000E+03
 1.974518429E+02	 2.165500000E+03
 2.023370256E+02	 2.012000000E+03
 2.072197309E+02	 1.897500000E+03
 2.120999591E+02	 1.837000000E+03
 2.169777103E+02	 1.817500000E+03
 2.218529847E+02	 1.804000000E+03
 2.267257825E+02	 1.784000000E+03
 2.315961041E+02	 1.747500000E+03
 2.364639496E+02	 1.752000000E+03
 2.413293194E+02	 1.781500000E+03
 2.461922136E+02	 1.791500000E+03
 2.510526327E+02	 1.734000000E+03
 2.559105768E+02	 1.669500000E+03
 2.607660464E+02	 1.576500000E+03
 2.656190416E+02	 1.556000000E+03
 2.704695630E+02	 1.503000000E+03
 2.753176107E+02	 1.533000000E+03
 2.801631853E+02	 1.564500000E+03
 2.850062870E+02	 1.597500000E+03
 2.898469162E+02	 1.628500000E+03
 2.946850734E+02	 1.736000000E+03
 2.995207589E+02	 1.818000000E+03
 3.043539732E+02	 1.979000000E+03
 3.091847166E+02	 2.188000000E+03
 3.140129898E+02	 2.407500000E+03
 3.188387930E+02	 2.635000000E+03
 3.236621267E+02	 2.769000000E+03
 3.284829915E+02	 2.689000000E+03
 3.333013879E+02	 2.606000000E+03
 3.381173162E+02	 2.444000000E+03
 3.429307771E+02	 2.328500000E+03
 3.477417710E+02	 2.226000000E+03
 3.525502985E+02	 2.108500000E+03
 3.573563601E+02	 2.030000000E+03
 3.621599564E+02	 1.918000000E+03
 3.669610880E+02	 1.873500000E+03
 3.717597553E+02	 1.832000000E+03
 3.765559591E+02	 1.855000000E+03
 3.813496998E+02	 1.926500000E+03
 3.861409781E+02	 1.950500000E+03
 3.909297947E+02	 1.903000000E+03
 3.957161500E+02	 1.804000000E+03
 4.005000449E+02	 1.615500000E+03
 4.052814798E+02	 1.491500000E+03
 4.100604555E+02	 1.429500000E+03
 4.148369727E+02	 1.356000000E+03
 4.196110319E+02	 1.333500000E+03
 4.243826340E+02	 1.324500000E+03
 4.291517795E+02	 1.303500000E+03
 4.339184693E+02	 1.299000000E+03
 4.386827039E+02	 1.289500000E+03
 4.434444842E+02	 1.293500000E+03
 4.482038108E+02	 1.308500000E+03
 4.529606845E+02	 1.292000000E+03
 4.577151061E+02	 1.309500000E+03
 4.624670763E+02	 1.300500000E+03
 4.672165959E+02	 1.325500000E+03
 4.719636656E+02	 1.336500000E+03
 4.767082863E+02	 1.314000000E+03
 4.814504588E+02	 1.313000000E+03
 4.861901838E+02	 1.342000000E+03
 4.909274622E+02	 1.456000000E+03
 4.956622948E+02	 1.681000000E+03
 5.003946824E+02	 2.006500000E+03
 5.051246259E+02	 2.021000000E+03
 5.098521262E+02	 1.821500000E+03
 5.145771840E+02	 1.703000000E+03
 5.192998002E+02	 1.601000000E+03
 5.240199758E+02	 1.536000000E+03
 5.287377116E+02	 1.494500000E+03
 5.334530085E+02	 1.491500000E+03
 5.381658674E+02	 1.490000000E+03
 5.428762893E+02	 1.509500000E+03
 5.475842749E+02	 1.572500000E+03
 5.522898254E+02	 1.567500000E+03
 5.569929415E+02	 1.557000000E+03
 5.616936243E+02	 1.490500000E+03
 5.663918746E+02	 1.420000000E+03
 5.710876935E+02	 1.401000000E+03
 5.757810819E+02	 1.353000000E+03
 5.804720408E+02	 1.313000000E+03
 5.851605712E+02	 1.261500000E+03
 5.898466741E+02	 1.242000000E+03
 5.945303504E+02	 1.210000000E+03
 5.992116011E+02	 1.185000000E+03
 6.038904273E+02	 1.190500000E+03
 6.085668301E+02	 1.197500000E+03
 6.132408103E+02	 1.251500000E+03
 6.179123691E+02	 1.279000000E+03
 6.225815075E+02	 1.312500000E+03
 6.272482266E+02	 1.413000000E+03
 6.319125273E+02	 1.561500000E+03
 6.365744109E+02	 1.731000000E+03
 6.412338782E+02	 2.068500000E+03
 6.458909305E+02	 2.621500000E+03
 6.505455688E+02	 3.491000000E+03
 6.551977942E+02	 4.828000000E+03
 6.598476078E+02	 5.671500000E+03
 6.644950107E+02	 5.122500000E+03
 6.691400040E+02	 3.767000000E+03
 6.737825888E+02	 2.729500000E+03
 6.784227663E+02	 2.132000000E+03
 6.830605376E+02	 1.828000000E+03
 6.876959038E+02	 1.636500000E+03
 6.923288661E+02	 1.502000000E+03
 6.969594256E+02	 1.444500000E+03
 7.015875835E+02	 1.363500000E+03
 7.062133409E+02	 1.317000000E+03
 7.108366991E+02	 1.292500000E+03
 7.154576592E+02	 1.227000000E+03
 7.200762224E+02	 1.229000000E+03
 7.246923898E+02	 1.177500000E+03
 7.293061628E+02	 1.177000000E+03
 7.339175424E+02	 1.172500000E+03
 7.385265299E+02	 1.165500000E+03
 7.431331264E+02	 1.184500000E+03
 7.477373334E+02	 1.197000000E+03
 7.523391518E+02	 1.203500000E+03
 7.569385831E+02	 1.208500000E+03
 7.615356283E+02	 1.205500000E+03
 7.661302888E+02	 1.215500000E+03
 7.707225659E+02	 1.239500000E+03
 7.753124607E+02	 1.237500000E+03
 7.798999745E+02	 1.261500000E+03
 7.844851086E+02	 1.256500000E+03
 7.890678643E+02	 1.276500000E+03
 7.936482428E+02	 1.275500000E+03
 7.982262455E+02	 1.324000000E+03
 8.028018736E+02	 1.334000000E+03
 8.073751283E+02	 1.360500000E+03
 8.119460111E+02	 1.357500000E+03
 8.165145233E+02	 1.395500000E+03
 8.210806660E+02	 1.419000000E+03
 8.256444407E+02	 1.388500000E+03
 8.302058486E+02	 1.400500000E+03
 8.347648911E+02	 1.369500000E+03
 8.393215695E+02	 1.360000000E+03
 8.438758852E+02	 1.362000000E+03
 8.484278395E+02	 1.395000000E+03
 8.529774337E+02	 1.407500000E+03
 8.575246691E+02	 1.385500000E+03
 8.620695473E+02	 1.423500000E+03
 8.666120694E+02	 1.430000000E+03
 8.711522368E+02	 1.438000000E+03
 8.756900510E+02	 1.429000000E+03
 8.802255133E+02	 1.440000000E+03
 8.847586251E+02	 1.442500000E+03
 8.892893877E+02	 1.445500000E+03
 8.938178026E+02	 1.438500000E+03
 8.983438712E+02	 1.473000000E+03
 9.028675947E+02	 1.448000000E+03
 9.073889747E+02	 1.473000000E+03
 9.119080126E+02	 1.449500000E+03
 9.164247097E+02	 1.455500000E+03
 9.209390674E+02	 1.484000000E+03
 9.254510873E+02	 1.509000000E+03
 9.299607706E+02	 1.505500000E+03
 9.344681189E+02	 1.488000000E+03
 9.389731335E+02	 1.515500000E+03
 9.434758159E+02	 1.545500000E+03
 9.479761675E+02	 1.594500000E+03
 9.524741898E+02	 1.613500000E+03
 9.569698843E+02	 1.685500000E+03
 9.614632522E+02	 1.715500000E+03
 9.659542953E+02	 1.813000000E+03
 9.704430147E+02	 1.893500000E+03
 9.749294122E+02	 2.066000000E+03
 9.794134890E+02	 2.204500000E+03
 9.838952467E+02	 2.489500000E+03
 9.883746867E+02	 2.864500000E+03
 9.928518106E+02	 3.334500000E+03
