0.3748647,0.1165164,0.02773272,-0.121615,-0.1818526,-0.01239389,0.1516764,0.2934758,0.02145902,-0.01260999,0.1135325,-0.05450034,-0.1491142,0.03225067,-0.04936771,0.4142815,0.2893861,0.5545777,-0.1413979,0.1497459,0.2307399,0.1846226,0.3935212,0.1536525,0.363213,0.09452882,0.2761334,-0.2670263,0.07188878,-0.2517591,0.1001034,0.05954715,
0.2033136,-0.08269542,-0.006430879,-0.1202548,0.2078561,0.3277064,-0.1891294,0.08449908,0.01356084,0.2312902,-0.05153029,0.05398769,0.08738154,0.31194,-0.1529952,0.0349602,-0.07000627,-0.2262028,-0.01384681,0.2979228,0.06337056,0.1198845,0.0958785,-0.08894471,0.1351526,-0.1722192,0.1120502,0.2386009,0.1166251,0.1742404,0.2825428,0.1360673,
0.04185469,-0.03672136,0.09009795,-0.0179642,0.2161426,0.4652532,-0.04967921,-0.00565921,-0.1182067,-0.1150942,0.1087481,-0.03087737,0.04369925,0.1726936,-0.004706403,0.4536768,0.2779012,0.4353368,0.1761938,0.1230972,-0.1688285,0.231059,0.1868101,0.1399643,0.1354231,-0.1807537,-0.1401456,0.09524261,-0.01076864,0.1021587,0.003902339,0.3948917,
0.09281749,0.2337475,0.006861841,0.05780141,-0.09890099,0.09767862,-0.2248928,-0.002054758,0.1898712,-0.1657247,-0.1733306,-0.26115,0.1579164,-0.09145211,0.1442428,0.1958894,-0.003482306,0.1864924,-0.1198498,0.01589535,0.2474912,0.1232314,0.5352355,0.2865715,0.2466856,-0.02285354,0.05470531,0.002093667,-0.1804574,-0.02053949,0.07054166,-0.1470621,
0.1431605,0.1698818,0.4454258,0.1948373,0.1080748,0.1208778,-0.2623892,0.2641484,0.1177777,0.2648533,-0.1969003,0.08447092,0.3145038,-0.1585978,0.0733974,0.1127725,0.06082071,-0.007050505,0.004438232,0.1097331,0.1103419,0.1079399,-0.0542744,-0.220783,0.2969176,-0.2670276,-0.1017658,-0.08444843,0.06961473,-0.07319836,-0.01745376,0.2460453,
-0.154406,0.2118419,0.1618249,-0.1800767,0.1451186,0.006822657,0.1378033,0.003222056,0.03266538,0.201428,0.0364627,0.1200743,-0.2051654,0.338198,-0.08329072,-0.178455,0.0532485,0.07223749,-0.1946581,0.2530224,0.05688309,0.2249171,0.2193603,-0.2454489,0.5053139,0.1571438,0.02474276,0.2990043,0.145445,0.01834128,0.02633653,-0.2840267,
0.07406589,-0.101952,0.4278527,-0.3475241,-0.0262469,0.1037506,-0.06187978,-0.001378258,0.05472118,0.2469292,0.08880109,0.1473632,0.374174,0.09028506,-0.0160127,0.380803,-0.1945061,0.1698689,-0.07509765,0.09423254,0.02077278,-0.008119828,0.2336258,0.1196074,-0.2561032,-0.01014251,0.2990041,0.4363343,0.271698,0.1514579,-0.1253069,-0.06551429,
0.1245166,-0.06134032,-0.0322898,0.1958535,-0.1787586,-0.1883977,-0.1345546,0.3495518,-0.2494896,0.09968184,0.07075863,0.2803959,0.2771079,0.2468175,0.2529033,0.01713235,-0.1560514,0.4381295,0.3325081,0.245518,0.2098191,0.08690658,0.06173928,0.3902014,0.3495247,0.6489252,-0.08276388,0.07944883,0.003625666,0.211735,0.3248166,0.0367784,
-0.09668075,-0.1289228,-0.006847341,0.05475035,-0.1220154,0.2309207,0.4112854,0.157751,0.1852064,0.2209802,-0.009497244,-0.008932985,-0.1588441,-0.2205039,-0.2190028,0.1748119,-0.1907506,-0.04346377,0.07006493,0.01945009,0.3090303,-0.0995208,0.1918064,-0.04528948,0.3674618,0.2261004,0.1794652,-0.06655732,-0.08683976,0.5485659,0.1435857,0.09656967,
0.2030742,0.1319231,0.3178223,-0.03778284,-0.03387007,0.04267346,0.3127916,0.03969182,0.1151646,0.09684817,-0.01115108,0.1605635,-0.03592686,0.1352479,0.09292412,-0.02900325,-0.2546014,-0.2582189,-0.1430754,0.1230841,0.2135449,-0.073989,0.2058795,-0.04187573,0.1015171,-0.03582615,0.2349926,0.1230556,0.3350561,-0.2619874,-0.4834538,0.1796524,
